stop_sequence,station,latitude,longitude,distance_km_to_centre,travel_min_to_centre,park_and_ride,rtb_area,year,bedrooms,property_type,avg_rent,dublin_avg,vs_dublin_pct
10,Kilmacud,53.283008,-6.223886,6.71,21,No,"Stillorgan, Dublin",2008,Four plus bed,All property types,2003.41,1784.78,12.2
10,Kilmacud,53.283008,-6.223886,6.71,21,No,"Stillorgan, Dublin",2008,Four plus bed,Detached house,2193.39,2077.28,5.6
10,Kilmacud,53.283008,-6.223886,6.71,21,No,"Stillorgan, Dublin",2008,Four plus bed,Semi detached house,1949.83,1736.48,12.3
11,Stillorgan,53.279311,-6.209919,7.47,22,Yes,"Stillorgan, Dublin",2008,All bedrooms,All property types,1569.16,1271.28,23.4
11,Stillorgan,53.279311,-6.209919,7.47,22,Yes,"Stillorgan, Dublin",2008,All bedrooms,Detached house,2133.19,1772.33,20.4
11,Stillorgan,53.279311,-6.209919,7.47,22,Yes,"Stillorgan, Dublin",2008,All bedrooms,Semi detached house,1724.05,1429.18,20.6
11,Stillorgan,53.279311,-6.209919,7.47,22,Yes,"Stillorgan, Dublin",2008,All bedrooms,Terrace house,1643.85,1380.59,19.1
11,Stillorgan,53.279311,-6.209919,7.47,22,Yes,"Stillorgan, Dublin",2008,All bedrooms,Apartment,1448.9,1266.06,14.4
11,Stillorgan,53.279311,-6.209919,7.47,22,Yes,"Stillorgan, Dublin",2008,One bed,All property types,1190.53,922.96,29.0
11,Stillorgan,53.279311,-6.209919,7.47,22,Yes,"Stillorgan, Dublin",2008,One bed,Apartment,1206.38,1051.21,14.8
11,Stillorgan,53.279311,-6.209919,7.47,22,Yes,"Stillorgan, Dublin",2008,Two bed,All property types,1459.51,1296.13,12.6
11,Stillorgan,53.279311,-6.209919,7.47,22,Yes,"Stillorgan, Dublin",2008,Two bed,Apartment,1474.13,1323.06,11.4
11,Stillorgan,53.279311,-6.209919,7.47,22,Yes,"Stillorgan, Dublin",2008,Three bed,All property types,1672.5,1437.56,16.3
11,Stillorgan,53.279311,-6.209919,7.47,22,Yes,"Stillorgan, Dublin",2008,Three bed,Semi detached house,1640.47,1368.08,19.9
11,Stillorgan,53.279311,-6.209919,7.47,22,Yes,"Stillorgan, Dublin",2008,Three bed,Apartment,1834.26,1604.79,14.3
11,Stillorgan,53.279311,-6.209919,7.47,22,Yes,"Stillorgan, Dublin",2008,1 to 2 bed,All property types,1387.58,1147.99,20.9
11,Stillorgan,53.279311,-6.209919,7.47,22,Yes,"Stillorgan, Dublin",2008,1 to 2 bed,Apartment,1401.95,1230.06,14.0
11,Stillorgan,53.279311,-6.209919,7.47,22,Yes,"Stillorgan, Dublin",2008,1 to 3 bed,All property types,1469.15,1220.36,20.4
11,Stillorgan,53.279311,-6.209919,7.47,22,Yes,"Stillorgan, Dublin",2008,1 to 3 bed,Semi detached house,1566.29,1317.88,18.8
11,Stillorgan,53.279311,-6.209919,7.47,22,Yes,"Stillorgan, Dublin",2008,1 to 3 bed,Terrace house,1521.62,1317.42,15.5
11,Stillorgan,53.279311,-6.209919,7.47,22,Yes,"Stillorgan, Dublin",2008,1 to 3 bed,Apartment,1443.59,1262.6,14.3
11,Stillorgan,53.279311,-6.209919,7.47,22,Yes,"Stillorgan, Dublin",2008,Four plus bed,All property types,2003.41,1784.78,12.2
11,Stillorgan,53.279311,-6.209919,7.47,22,Yes,"Stillorgan, Dublin",2008,Four plus bed,Detached house,2193.39,2077.28,5.6
11,Stillorgan,53.279311,-6.209919,7.47,22,Yes,"Stillorgan, Dublin",2008,Four plus bed,Semi detached house,1949.83,1736.48,12.3
12,Sandyford,53.277603,-6.204678,7.8,24,Yes,"Sandyford, Dublin 18",2008,All bedrooms,All property types,1456.24,1271.28,14.5
12,Sandyford,53.277603,-6.204678,7.8,24,Yes,"Sandyford, Dublin 18",2008,All bedrooms,Semi detached house,1560.66,1429.18,9.2
12,Sandyford,53.277603,-6.204678,7.8,24,Yes,"Sandyford, Dublin 18",2008,All bedrooms,Apartment,1431.79,1266.06,13.1
12,Sandyford,53.277603,-6.204678,7.8,24,Yes,"Sandyford, Dublin 18",2008,One bed,All property types,1262.28,922.96,36.8
12,Sandyford,53.277603,-6.204678,7.8,24,Yes,"Sandyford, Dublin 18",2008,One bed,Apartment,1264.28,1051.21,20.3
12,Sandyford,53.277603,-6.204678,7.8,24,Yes,"Sandyford, Dublin 18",2008,Two bed,All property types,1433.96,1296.13,10.6
12,Sandyford,53.277603,-6.204678,7.8,24,Yes,"Sandyford, Dublin 18",2008,Two bed,Apartment,1434.55,1323.06,8.4
12,Sandyford,53.277603,-6.204678,7.8,24,Yes,"Sandyford, Dublin 18",2008,Three bed,All property types,1574.83,1437.56,9.5
12,Sandyford,53.277603,-6.204678,7.8,24,Yes,"Sandyford, Dublin 18",2008,Three bed,Semi detached house,1433.82,1368.08,4.8
12,Sandyford,53.277603,-6.204678,7.8,24,Yes,"Sandyford, Dublin 18",2008,Three bed,Apartment,1667.92,1604.79,3.9
12,Sandyford,53.277603,-6.204678,7.8,24,Yes,"Sandyford, Dublin 18",2008,1 to 2 bed,All property types,1391.83,1147.99,21.2
12,Sandyford,53.277603,-6.204678,7.8,24,Yes,"Sandyford, Dublin 18",2008,1 to 2 bed,Apartment,1392.71,1230.06,13.2
12,Sandyford,53.277603,-6.204678,7.8,24,Yes,"Sandyford, Dublin 18",2008,1 to 3 bed,All property types,1431.18,1220.36,17.3
12,Sandyford,53.277603,-6.204678,7.8,24,Yes,"Sandyford, Dublin 18",2008,1 to 3 bed,Semi detached house,1421.14,1317.88,7.8
12,Sandyford,53.277603,-6.204678,7.8,24,Yes,"Sandyford, Dublin 18",2008,1 to 3 bed,Apartment,1428.86,1262.6,13.2
12,Sandyford,53.277603,-6.204678,7.8,24,Yes,"Sandyford, Dublin 18",2008,Four plus bed,All property types,1836.09,1784.78,2.9
12,Sandyford,53.277603,-6.204678,7.8,24,Yes,"Sandyford, Dublin 18",2008,Four plus bed,Semi detached house,1794.56,1736.48,3.3
13,Central Park,53.27015,-6.203764,8.57,26,No,"Leopardstown, Dublin 18",2008,All bedrooms,All property types,1599.26,1271.28,25.8
13,Central Park,53.27015,-6.203764,8.57,26,No,"Leopardstown, Dublin 18",2008,All bedrooms,Semi detached house,1593.74,1429.18,11.5
13,Central Park,53.27015,-6.203764,8.57,26,No,"Leopardstown, Dublin 18",2008,Three bed,All property types,1506.58,1437.56,4.8
13,Central Park,53.27015,-6.203764,8.57,26,No,"Leopardstown, Dublin 18",2008,Three bed,Semi detached house,1495.22,1368.08,9.3
13,Central Park,53.27015,-6.203764,8.57,26,No,"Leopardstown, Dublin 18",2008,1 to 3 bed,All property types,1502.09,1220.36,23.1
13,Central Park,53.27015,-6.203764,8.57,26,No,"Leopardstown, Dublin 18",2008,1 to 3 bed,Semi detached house,1499.71,1317.88,13.8
13,Central Park,53.27015,-6.203764,8.57,26,No,"Leopardstown, Dublin 18",2008,Four plus bed,All property types,1852.47,1784.78,3.8
14,Glencairn,53.266336,-6.209942,8.78,28,No,"Leopardstown, Dublin 18",2008,All bedrooms,All property types,1599.26,1271.28,25.8
14,Glencairn,53.266336,-6.209942,8.78,28,No,"Leopardstown, Dublin 18",2008,All bedrooms,Semi detached house,1593.74,1429.18,11.5
14,Glencairn,53.266336,-6.209942,8.78,28,No,"Leopardstown, Dublin 18",2008,Three bed,All property types,1506.58,1437.56,4.8
14,Glencairn,53.266336,-6.209942,8.78,28,No,"Leopardstown, Dublin 18",2008,Three bed,Semi detached house,1495.22,1368.08,9.3
14,Glencairn,53.266336,-6.209942,8.78,28,No,"Leopardstown, Dublin 18",2008,1 to 3 bed,All property types,1502.09,1220.36,23.1
14,Glencairn,53.266336,-6.209942,8.78,28,No,"Leopardstown, Dublin 18",2008,1 to 3 bed,Semi detached house,1499.71,1317.88,13.8
14,Glencairn,53.266336,-6.209942,8.78,28,No,"Leopardstown, Dublin 18",2008,Four plus bed,All property types,1852.47,1784.78,3.8
15,The Gallops,53.261164,-6.206022,9.41,29,No,"Leopardstown, Dublin 18",2008,All bedrooms,All property types,1599.26,1271.28,25.8
15,The Gallops,53.261164,-6.206022,9.41,29,No,"Leopardstown, Dublin 18",2008,All bedrooms,Semi detached house,1593.74,1429.18,11.5
15,The Gallops,53.261164,-6.206022,9.41,29,No,"Leopardstown, Dublin 18",2008,Three bed,All property types,1506.58,1437.56,4.8
15,The Gallops,53.261164,-6.206022,9.41,29,No,"Leopardstown, Dublin 18",2008,Three bed,Semi detached house,1495.22,1368.08,9.3
15,The Gallops,53.261164,-6.206022,9.41,29,No,"Leopardstown, Dublin 18",2008,1 to 3 bed,All property types,1502.09,1220.36,23.1
15,The Gallops,53.261164,-6.206022,9.41,29,No,"Leopardstown, Dublin 18",2008,1 to 3 bed,Semi detached house,1499.71,1317.88,13.8
15,The Gallops,53.261164,-6.206022,9.41,29,No,"Leopardstown, Dublin 18",2008,Four plus bed,All property types,1852.47,1784.78,3.8
16,Leopardstown Valley,53.258247,-6.198361,9.91,31,No,"Leopardstown, Dublin 18",2008,All bedrooms,All property types,1599.26,1271.28,25.8
16,Leopardstown Valley,53.258247,-6.198361,9.91,31,No,"Leopardstown, Dublin 18",2008,All bedrooms,Semi detached house,1593.74,1429.18,11.5
16,Leopardstown Valley,53.258247,-6.198361,9.91,31,No,"Leopardstown, Dublin 18",2008,Three bed,All property types,1506.58,1437.56,4.8
16,Leopardstown Valley,53.258247,-6.198361,9.91,31,No,"Leopardstown, Dublin 18",2008,Three bed,Semi detached house,1495.22,1368.08,9.3
16,Leopardstown Valley,53.258247,-6.198361,9.91,31,No,"Leopardstown, Dublin 18",2008,1 to 3 bed,All property types,1502.09,1220.36,23.1
16,Leopardstown Valley,53.258247,-6.198361,9.91,31,No,"Leopardstown, Dublin 18",2008,1 to 3 bed,Semi detached house,1499.71,1317.88,13.8
16,Leopardstown Valley,53.258247,-6.198361,9.91,31,No,"Leopardstown, Dublin 18",2008,Four plus bed,All property types,1852.47,1784.78,3.8
17,Ballyogan Wood,53.255047,-6.184475,10.65,33,No,"Carrickmines, Dublin 18",2008,All bedrooms,All property types,1585.89,1271.28,24.7
17,Ballyogan Wood,53.255047,-6.184475,10.65,33,No,"Carrickmines, Dublin 18",2008,All bedrooms,Apartment,1392.91,1266.06,10.0
17,Ballyogan Wood,53.255047,-6.184475,10.65,33,No,"Carrickmines, Dublin 18",2008,Two bed,All property types,1407.08,1296.13,8.6
17,Ballyogan Wood,53.255047,-6.184475,10.65,33,No,"Carrickmines, Dublin 18",2008,Two bed,Apartment,1383.48,1323.06,4.6
17,Ballyogan Wood,53.255047,-6.184475,10.65,33,No,"Carrickmines, Dublin 18",2008,1 to 2 bed,All property types,1375.36,1147.99,19.8
17,Ballyogan Wood,53.255047,-6.184475,10.65,33,No,"Carrickmines, Dublin 18",2008,1 to 2 bed,Apartment,1340.38,1230.06,9.0
17,Ballyogan Wood,53.255047,-6.184475,10.65,33,No,"Carrickmines, Dublin 18",2008,1 to 3 bed,All property types,1448.1,1220.36,18.7
17,Ballyogan Wood,53.255047,-6.184475,10.65,33,No,"Carrickmines, Dublin 18",2008,1 to 3 bed,Apartment,1392.91,1262.6,10.3
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2008,All bedrooms,All property types,1599.26,1271.28,25.8
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2008,All bedrooms,Semi detached house,1593.74,1429.18,11.5
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2008,Three bed,All property types,1506.58,1437.56,4.8
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2008,Three bed,Semi detached house,1495.22,1368.08,9.3
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2008,1 to 3 bed,All property types,1502.09,1220.36,23.1
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2008,1 to 3 bed,Semi detached house,1499.71,1317.88,13.8
18,Racecourse,53.255367,-6.175161,10.93,34,No,"Leopardstown, Dublin 18",2008,Four plus bed,All property types,1852.47,1784.78,3.8
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2008,All bedrooms,All property types,1585.89,1271.28,24.7
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2008,All bedrooms,Apartment,1392.91,1266.06,10.0
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2008,Two bed,All property types,1407.08,1296.13,8.6
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2008,Two bed,Apartment,1383.48,1323.06,4.6
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2008,1 to 2 bed,All property types,1375.36,1147.99,19.8
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2008,1 to 2 bed,Apartment,1340.38,1230.06,9.0
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2008,1 to 3 bed,All property types,1448.1,1220.36,18.7
19,Carrickmines,53.254033,-6.169908,11.24,36,Yes,"Carrickmines, Dublin 18",2008,1 to 3 bed,Apartment,1392.91,1262.6,10.3
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2008,All bedrooms,All property types,1417.59,1271.28,11.5
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2008,All bedrooms,Detached house,2037.9,1772.33,15.0
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2008,All bedrooms,Semi detached house,1459.04,1429.18,2.1
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2008,All bedrooms,Apartment,1326.55,1266.06,4.8
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2008,One bed,All property types,1097.78,922.96,18.9
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2008,One bed,Apartment,1103.41,1051.21,5.0
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2008,Two bed,All property types,1298.81,1296.13,0.2
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2008,Two bed,Apartment,1307.13,1323.06,-1.2
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2008,Three bed,All property types,1464.02,1437.56,1.8
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2008,Three bed,Semi detached house,1365.74,1368.08,-0.2
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2008,Three bed,Apartment,1523.07,1604.79,-5.1
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2008,1 to 2 bed,All property types,1256.53,1147.99,9.5
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2008,1 to 2 bed,Apartment,1263.41,1230.06,2.7
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2008,1 to 3 bed,All property types,1332.65,1220.36,9.2
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2008,1 to 3 bed,Semi detached house,1356.36,1317.88,2.9
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2008,1 to 3 bed,Apartment,1320.67,1262.6,4.6
20,Brennanstown,53.252619,-6.161597,11.68,37,No,"Cabinteely, Dublin 18",2008,Four plus bed,All property types,2028.4,1784.78,13.6
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2008,All bedrooms,All property types,1417.59,1271.28,11.5
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2008,All bedrooms,Detached house,2037.9,1772.33,15.0
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2008,All bedrooms,Semi detached house,1459.04,1429.18,2.1
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2008,All bedrooms,Apartment,1326.55,1266.06,4.8
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2008,One bed,All property types,1097.78,922.96,18.9
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2008,One bed,Apartment,1103.41,1051.21,5.0
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2008,Two bed,All property types,1298.81,1296.13,0.2
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2008,Two bed,Apartment,1307.13,1323.06,-1.2
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2008,Three bed,All property types,1464.02,1437.56,1.8
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2008,Three bed,Semi detached house,1365.74,1368.08,-0.2
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2008,Three bed,Apartment,1523.07,1604.79,-5.1
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2008,1 to 2 bed,All property types,1256.53,1147.99,9.5
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2008,1 to 2 bed,Apartment,1263.41,1230.06,2.7
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2008,1 to 3 bed,All property types,1332.65,1220.36,9.2
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2008,1 to 3 bed,Semi detached house,1356.36,1317.88,2.9
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2008,1 to 3 bed,Apartment,1320.67,1262.6,4.6
21,Laughanstown,53.250606,-6.155006,12.11,39,No,"Cabinteely, Dublin 18",2008,Four plus bed,All property types,2028.4,1784.78,13.6
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2008,All bedrooms,All property types,1417.59,1271.28,11.5
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2008,All bedrooms,Detached house,2037.9,1772.33,15.0
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2008,All bedrooms,Semi detached house,1459.04,1429.18,2.1
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2008,All bedrooms,Apartment,1326.55,1266.06,4.8
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2008,One bed,All property types,1097.78,922.96,18.9
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2008,One bed,Apartment,1103.41,1051.21,5.0
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2008,Two bed,All property types,1298.81,1296.13,0.2
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2008,Two bed,Apartment,1307.13,1323.06,-1.2
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2008,Three bed,All property types,1464.02,1437.56,1.8
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2008,Three bed,Semi detached house,1365.74,1368.08,-0.2
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2008,Three bed,Apartment,1523.07,1604.79,-5.1
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2008,1 to 2 bed,All property types,1256.53,1147.99,9.5
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2008,1 to 2 bed,Apartment,1263.41,1230.06,2.7
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2008,1 to 3 bed,All property types,1332.65,1220.36,9.2
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2008,1 to 3 bed,Semi detached house,1356.36,1317.88,2.9
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2008,1 to 3 bed,Apartment,1320.67,1262.6,4.6
22,Cherrywood,53.245333,-6.145853,12.94,41,No,"Cabinteely, Dublin 18",2008,Four plus bed,All property types,2028.4,1784.78,13.6
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2008,All bedrooms,All property types,1382.3,1271.28,8.7
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2008,All bedrooms,Semi detached house,1450.77,1429.18,1.5
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2008,All bedrooms,Apartment,1238.15,1266.06,-2.2
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2008,Two bed,All property types,1258.55,1296.13,-2.9
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2008,Two bed,Apartment,1276.59,1323.06,-3.5
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2008,Three bed,All property types,1427.31,1437.56,-0.7
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2008,Three bed,Semi detached house,1432.35,1368.08,4.7
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2008,1 to 2 bed,All property types,1240.19,1147.99,8.0
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2008,1 to 2 bed,Apartment,1236.12,1230.06,0.5
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2008,1 to 3 bed,All property types,1299.72,1220.36,6.5
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2008,1 to 3 bed,Semi detached house,1415.85,1317.88,7.4
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2008,1 to 3 bed,Apartment,1236.12,1262.6,-2.1
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2008,Four plus bed,All property types,1587.97,1784.78,-11.0
23,Brides Glen,53.242075,-6.142886,13.35,42,No,"Shankill, Dublin",2008,Four plus bed,Semi detached house,1486.56,1736.48,-14.4
0,St. Stephen's Green,53.339072,-6.261333,0.0,0,No,"Charlemont Street, Dublin 2",2009,All bedrooms,All property types,1366.88,1157.72,18.1
0,St. Stephen's Green,53.339072,-6.261333,0.0,0,No,"Charlemont Street, Dublin 2",2009,All bedrooms,Apartment,1364.33,1137.17,20.0
0,St. Stephen's Green,53.339072,-6.261333,0.0,0,No,"Charlemont Street, Dublin 2",2009,Two bed,All property types,1355.12,1168.57,16.0
0,St. Stephen's Green,53.339072,-6.261333,0.0,0,No,"Charlemont Street, Dublin 2",2009,Two bed,Apartment,1350.48,1184.78,14.0
0,St. Stephen's Green,53.339072,-6.261333,0.0,0,No,"Charlemont Street, Dublin 2",2009,1 to 2 bed,All property types,1287.41,1047.37,22.9
0,St. Stephen's Green,53.339072,-6.261333,0.0,0,No,"Charlemont Street, Dublin 2",2009,1 to 2 bed,Apartment,1282.64,1103.35,16.2
0,St. Stephen's Green,53.339072,-6.261333,0.0,0,No,"Charlemont Street, Dublin 2",2009,1 to 3 bed,All property types,1366.88,1112.52,22.9
0,St. Stephen's Green,53.339072,-6.261333,0.0,0,No,"Charlemont Street, Dublin 2",2009,1 to 3 bed,Apartment,1364.33,1133.76,20.3
1,Harcourt,53.333358,-6.26265,0.64,2,No,"Charlemont Street, Dublin 2",2009,All bedrooms,All property types,1366.88,1157.72,18.1
1,Harcourt,53.333358,-6.26265,0.64,2,No,"Charlemont Street, Dublin 2",2009,All bedrooms,Apartment,1364.33,1137.17,20.0
1,Harcourt,53.333358,-6.26265,0.64,2,No,"Charlemont Street, Dublin 2",2009,Two bed,All property types,1355.12,1168.57,16.0
1,Harcourt,53.333358,-6.26265,0.64,2,No,"Charlemont Street, Dublin 2",2009,Two bed,Apartment,1350.48,1184.78,14.0
1,Harcourt,53.333358,-6.26265,0.64,2,No,"Charlemont Street, Dublin 2",2009,1 to 2 bed,All property types,1287.41,1047.37,22.9
1,Harcourt,53.333358,-6.26265,0.64,2,No,"Charlemont Street, Dublin 2",2009,1 to 2 bed,Apartment,1282.64,1103.35,16.2
1,Harcourt,53.333358,-6.26265,0.64,2,No,"Charlemont Street, Dublin 2",2009,1 to 3 bed,All property types,1366.88,1112.52,22.9
1,Harcourt,53.333358,-6.26265,0.64,2,No,"Charlemont Street, Dublin 2",2009,1 to 3 bed,Apartment,1364.33,1133.76,20.3
2,Charlemont,53.330669,-6.258683,0.95,4,No,"Charlemont Street, Dublin 2",2009,All bedrooms,All property types,1366.88,1157.72,18.1
2,Charlemont,53.330669,-6.258683,0.95,4,No,"Charlemont Street, Dublin 2",2009,All bedrooms,Apartment,1364.33,1137.17,20.0
2,Charlemont,53.330669,-6.258683,0.95,4,No,"Charlemont Street, Dublin 2",2009,Two bed,All property types,1355.12,1168.57,16.0
2,Charlemont,53.330669,-6.258683,0.95,4,No,"Charlemont Street, Dublin 2",2009,Two bed,Apartment,1350.48,1184.78,14.0
2,Charlemont,53.330669,-6.258683,0.95,4,No,"Charlemont Street, Dublin 2",2009,1 to 2 bed,All property types,1287.41,1047.37,22.9
2,Charlemont,53.330669,-6.258683,0.95,4,No,"Charlemont Street, Dublin 2",2009,1 to 2 bed,Apartment,1282.64,1103.35,16.2
2,Charlemont,53.330669,-6.258683,0.95,4,No,"Charlemont Street, Dublin 2",2009,1 to 3 bed,All property types,1366.88,1112.52,22.9
2,Charlemont,53.330669,-6.258683,0.95,4,No,"Charlemont Street, Dublin 2",2009,1 to 3 bed,Apartment,1364.33,1133.76,20.3
3,Ranelagh,53.326433,-6.256203,1.45,7,No,"Ranelagh, Dublin 6",2009,All bedrooms,All property types,1167.08,1157.72,0.8
